date,display_category,top_level_group,listing_count,avg_price_usd,pct_new_condition
2024-09-21,Filters,Auto parts,6,58.833333333333336,0.8333333333333334
2024-09-22,Filters,Auto parts,6,28.0,1.0
2024-09-23,Filters,Auto parts,12,70.5,0.8333333333333334
2024-09-24,Filters,Auto parts,24,96.16666666666667,0.9583333333333334
2024-09-25,Filters,Auto parts,296,27.10810810810811,1.0
2024-09-26,Filters,Auto parts,24,127.83333333333333,1.0
2024-09-27,Filters,Auto parts,95,99.58947368421053,0.9789473684210527
2024-09-28,Filters,Auto parts,25,62.0,1.0
2024-09-29,Filters,Auto parts,32,9.125,1.0
2024-09-30,Filters,Auto parts,12,19.916666666666668,0.9166666666666666
2024-10-01,Filters,Auto parts,47,22.148936170212767,0.9574468085106383
2024-10-02,Filters,Auto parts,24,53.916666666666664,0.9583333333333334
2024-10-03,Filters,Auto parts,29,107.79310344827586,1.0
2024-10-04,Filters,Auto parts,18,66.83333333333333,0.9444444444444444
2024-10-05,Filters,Auto parts,21,11.142857142857142,1.0
2024-10-06,Filters,Auto parts,5,44.4,1.0
2024-09-07,"Gear box, bridge, cardan",Auto parts,15,104.8,0.06666666666666667
2024-09-08,"Gear box, bridge, cardan",Auto parts,59,144.0677966101695,0.5084745762711864
2024-09-09,"Gear box, bridge, cardan",Auto parts,73,154.36986301369862,0.0958904109589041
2024-09-10,"Gear box, bridge, cardan",Auto parts,44,167.20454545454547,0.18181818181818182
2024-09-11,"Gear box, bridge, cardan",Auto parts,65,122.18461538461538,0.35384615384615387
2024-09-12,"Gear box, bridge, cardan",Auto parts,58,203.89655172413794,0.05172413793103448
2024-09-13,"Gear box, bridge, cardan",Auto parts,37,134.3783783783784,0.5675675675675675
2024-09-14,"Gear box, bridge, cardan",Auto parts,16,227.125,0.25
2024-09-15,"Gear box, bridge, cardan",Auto parts,27,206.40740740740742,0.07407407407407407
2024-09-16,"Gear box, bridge, cardan",Auto parts,47,131.80851063829786,0.46808510638297873
2024-09-17,"Gear box, bridge, cardan",Auto parts,78,216.37179487179486,0.6025641025641025
2024-09-18,"Gear box, bridge, cardan",Auto parts,30,172.56666666666666,0.43333333333333335
2024-09-19,"Gear box, bridge, cardan",Auto parts,76,99.07894736842105,0.6578947368421053
2024-09-20,"Gear box, bridge, cardan",Auto parts,70,153.15714285714284,0.6571428571428571
2024-09-21,"Gear box, bridge, cardan",Auto parts,28,143.17857142857142,0.17857142857142858
2024-09-22,"Gear box, bridge, cardan",Auto parts,29,156.27586206896552,0.27586206896551724
2024-09-23,"Gear box, bridge, cardan",Auto parts,98,196.80612244897958,0.336734693877551
2024-09-24,"Gear box, bridge, cardan",Auto parts,77,181.05194805194805,0.2987012987012987
2024-09-25,"Gear box, bridge, cardan",Auto parts,62,157.88709677419354,0.43548387096774194
2024-09-26,"Gear box, bridge, cardan",Auto parts,74,151.72972972972974,0.5405405405405406
2024-09-27,"Gear box, bridge, cardan",Auto parts,113,273.4070796460177,0.5575221238938053
2024-09-28,"Gear box, bridge, cardan",Auto parts,89,215.1573033707865,0.4606741573033708
2024-09-29,"Gear box, bridge, cardan",Auto parts,51,179.2941176470588,0.5686274509803921
2024-09-30,"Gear box, bridge, cardan",Auto parts,82,198.67073170731706,0.2682926829268293
2024-10-01,"Gear box, bridge, cardan",Auto parts,106,228.56603773584905,0.3584905660377358
2024-10-02,"Gear box, bridge, cardan",Auto parts,229,103.27947598253274,0.7074235807860262
2024-10-03,"Gear box, bridge, cardan",Auto parts,99,199.02020202020202,0.45454545454545453
2024-10-04,"Gear box, bridge, cardan",Auto parts,156,149.72435897435898,0.6730769230769231
2024-10-05,"Gear box, bridge, cardan",Auto parts,80,169.2,0.375
2024-10-06,"Gear box, bridge, cardan",Auto parts,115,151.1304347826087,0.4782608695652174
2024-09-07,Headlights and lamps,Auto parts,153,125.98039215686275,0.38562091503267976
2024-09-08,Headlights and lamps,Auto parts,227,162.1718061674009,0.22026431718061673
2024-09-09,Headlights and lamps,Auto parts,324,185.6604938271605,0.32098765432098764
2024-09-10,Headlights and lamps,Auto parts,430,165.04883720930232,0.2255813953488372
2024-09-11,Headlights and lamps,Auto parts,484,168.92768595041323,0.6177685950413223
2024-09-12,Headlights and lamps,Auto parts,470,225.0936170212766,0.1276595744680851
2024-09-13,Headlights and lamps,Auto parts,222,205.5900900900901,0.3063063063063063
2024-09-14,Headlights and lamps,Auto parts,287,161.73170731707316,0.24738675958188153
2024-09-15,Headlights and lamps,Auto parts,123,176.0487804878049,0.34146341463414637
2024-09-16,Headlights and lamps,Auto parts,430,234.16744186046512,0.3581395348837209
2024-09-17,Headlights and lamps,Auto parts,310,190.8709677419355,0.5870967741935483
2024-09-18,Headlights and lamps,Auto parts,202,229.96534653465346,0.25742574257425743
2024-09-19,Headlights and lamps,Auto parts,364,256.760989010989,0.4065934065934066
2024-09-20,Headlights and lamps,Auto parts,455,200.90769230769232,0.49230769230769234
2024-09-21,Headlights and lamps,Auto parts,178,190.73033707865167,0.37640449438202245
2024-09-22,Headlights and lamps,Auto parts,99,200.7171717171717,0.5151515151515151
2024-09-23,Headlights and lamps,Auto parts,408,196.4313725490196,0.31862745098039214
2024-09-24,Headlights and lamps,Auto parts,347,203.45821325648416,0.37175792507204614
2024-09-25,Headlights and lamps,Auto parts,223,174.47533632286996,0.5829596412556054
2024-09-26,Headlights and lamps,Auto parts,249,232.79116465863453,0.5943775100401606
2024-09-27,Headlights and lamps,Auto parts,371,164.28571428571428,0.5956873315363881
2024-09-28,Headlights and lamps,Auto parts,338,207.83727810650888,0.5029585798816568
2024-09-29,Headlights and lamps,Auto parts,164,187.71951219512195,0.3353658536585366
2024-09-30,Headlights and lamps,Auto parts,946,188.6353065539112,0.6627906976744186
2024-10-01,Headlights and lamps,Auto parts,812,203.73522167487684,0.5997536945812808
2024-10-02,Headlights and lamps,Auto parts,698,194.03581661891118,0.669054441260745
2024-10-03,Headlights and lamps,Auto parts,448,183.53571428571428,0.3705357142857143
2024-10-04,Headlights and lamps,Auto parts,796,137.80653266331657,0.8153266331658291
2024-10-05,Headlights and lamps,Auto parts,656,200.109756097561,0.538109756097561
2024-10-06,Headlights and lamps,Auto parts,325,191.12,0.6276923076923077
2024-09-07,Lighting and electricity (GE),Auto parts,0,280.0,0.5
2024-09-08,Lighting and electricity (GE),Auto parts,2,280.0,0.5
2024-09-09,Lighting and electricity (GE),Auto parts,0,280.0,0.5
2024-09-10,Lighting and electricity (GE),Auto parts,0,280.0,0.5
2024-09-11,Lighting and electricity (GE),Auto parts,0,280.0,0.5
2024-09-12,Lighting and electricity (GE),Auto parts,0,280.0,0.5
2024-09-13,Lighting and electricity (GE),Auto parts,0,280.0,0.5
2024-09-14,Lighting and electricity (GE),Auto parts,0,280.0,0.5
2024-09-15,Lighting and electricity (GE),Auto parts,0,280.0,0.5
2024-09-16,Lighting and electricity (GE),Auto parts,1,100.0,1.0
2024-09-17,Lighting and electricity (GE),Auto parts,0,100.0,1.0
2024-09-18,Lighting and electricity (GE),Auto parts,1,700.0,0.0
2024-09-19,Lighting and electricity (GE),Auto parts,0,700.0,0.0
2024-09-20,Lighting and electricity (GE),Auto parts,0,700.0,0.0
2024-09-21,Lighting and electricity (GE),Auto parts,10,146.7,1.0
2024-09-22,Lighting and electricity (GE),Auto parts,0,146.7,1.0
2024-09-23,Lighting and electricity (GE),Auto parts,0,146.7,1.0
2024-09-24,Lighting and electricity (GE),Auto parts,0,146.7,1.0
2024-09-25,Lighting and electricity (GE),Auto parts,0,146.7,1.0
2024-09-26,Lighting and electricity (GE),Auto parts,0,146.7,1.0
2024-09-27,Lighting and electricity (GE),Auto parts,0,146.7,1.0
2024-09-28,Lighting and electricity (GE),Auto parts,0,146.7,1.0
2024-09-29,Lighting and electricity (GE),Auto parts,0,146.7,1.0
2024-09-30,Lighting and electricity (GE),Auto parts,0,146.7,1.0
2024-10-01,Lighting and electricity (GE),Auto parts,1,0.0,0.0
2024-10-02,Lighting and electricity (GE),Auto parts,1,890.0,0.0
2024-10-03,Lighting and electricity (GE),Auto parts,0,890.0,0.0
2024-10-04,Lighting and electricity (GE),Auto parts,0,890.0,0.0
2024-10-05,Lighting and electricity (GE),Auto parts,0,890.0,0.0
2024-10-06,Lighting and electricity (GE),Auto parts,0,890.0,0.0
2024-09-07,Oils and fluids,Auto parts,2,30.0,1.0
2024-09-08,Oils and fluids,Auto parts,1,120.0,1.0
2024-09-09,Oils and fluids,Auto parts,0,120.0,1.0
2024-09-10,Oils and fluids,Auto parts,2,23.0,1.0
2024-09-11,Oils and fluids,Auto parts,2,53.0,0.5
2024-09-12,Oils and fluids,Auto parts,12,99.41666666666667,1.0
2024-09-13,Oils and fluids,Auto parts,1,100.0,1.0
2024-09-14,Oils and fluids,Auto parts,1,25.0,1.0
2024-09-15,Oils and fluids,Auto parts,1,130.0,1.0
2024-09-16,Oils and fluids,Auto parts,2,17.5,1.0
2024-09-17,Oils and fluids,Auto parts,0,17.5,1.0
2024-09-18,Oils and fluids,Auto parts,2,25.5,1.0
2024-09-19,Oils and fluids,Auto parts,1,5.0,1.0
2024-09-20,Oils and fluids,Auto parts,3,8.0,1.0
2024-09-21,Oils and fluids,Auto parts,0,8.0,1.0
2024-09-22,Oils and fluids,Auto parts,1,20.0,1.0
2024-09-23,Oils and fluids,Auto parts,20,16.95,1.0
2024-09-24,Oils and fluids,Auto parts,2,12.0,1.0
2024-09-25,Oils and fluids,Auto parts,3,5.333333333333333,1.0
2024-09-26,Oils and fluids,Auto parts,1,25.0,1.0
2024-09-27,Oils and fluids,Auto parts,2,104.5,0.5
2024-09-28,Oils and fluids,Auto parts,4,59.5,1.0
2024-09-29,Oils and fluids,Auto parts,0,59.5,1.0
2024-09-30,Oils and fluids,Auto parts,5,85.0,0.8
2024-10-01,Oils and fluids,Auto parts,2,21.5,1.0
2024-10-02,Oils and fluids,Auto parts,10,23.5,1.0
2024-10-03,Oils and fluids,Auto parts,5,31.8,1.0
2024-10-04,Oils and fluids,Auto parts,32,30.90625,1.0
2024-10-05,Oils and fluids,Auto parts,15,32.53333333333333,1.0
2024-10-06,Oils and fluids,Auto parts,1,13.0,1.0
2024-09-07,Rim and tyre packages,Rims & Tyres,9,338.77777777777777,0.0
2024-09-08,Rim and tyre packages,Rims & Tyres,9,309.6666666666667,0.0
2024-09-09,Rim and tyre packages,Rims & Tyres,5,391.6,0.4
2024-09-10,Rim and tyre packages,Rims & Tyres,7,414.2857142857143,0.0
2024-09-11,Rim and tyre packages,Rims & Tyres,7,585.8571428571429,0.0
2024-09-12,Rim and tyre packages,Rims & Tyres,16,169.0,0.0
2024-09-13,Rim and tyre packages,Rims & Tyres,7,318.42857142857144,0.14285714285714285
2024-09-14,Rim and tyre packages,Rims & Tyres,14,179.92857142857142,0.0
2024-09-15,Rim and tyre packages,Rims & Tyres,4,350.0,0.0
2024-09-16,Rim and tyre packages,Rims & Tyres,2,175.0,0.5
2024-09-17,Rim and tyre packages,Rims & Tyres,4,287.5,0.0
2024-09-18,Rim and tyre packages,Rims & Tyres,7,28.571428571428573,0.14285714285714285
2024-09-19,Rim and tyre packages,Rims & Tyres,3,540.6666666666666,0.0
2024-09-20,Rim and tyre packages,Rims & Tyres,52,286.96153846153845,0.9230769230769231
2024-09-21,Rim and tyre packages,Rims & Tyres,10,109.4,0.0
2024-09-22,Rim and tyre packages,Rims & Tyres,12,170.58333333333334,0.0
2024-09-23,Rim and tyre packages,Rims & Tyres,13,244.3846153846154,0.0
2024-09-24,Rim and tyre packages,Rims & Tyres,30,339.8333333333333,0.5333333333333333
2024-09-25,Rim and tyre packages,Rims & Tyres,12,270.75,0.0
2024-09-26,Rim and tyre packages,Rims & Tyres,11,180.36363636363637,0.0
2024-09-27,Rim and tyre packages,Rims & Tyres,10,224.5,0.1
2024-09-28,Rim and tyre packages,Rims & Tyres,17,37.76470588235294,0.17647058823529413
2024-09-29,Rim and tyre packages,Rims & Tyres,9,227.11111111111111,0.1111111111111111
2024-09-30,Rim and tyre packages,Rims & Tyres,23,273.39130434782606,0.17391304347826086
2024-10-01,Rim and tyre packages,Rims & Tyres,21,342.85714285714283,0.047619047619047616
2024-10-02,Rim and tyre packages,Rims & Tyres,51,161.66666666666666,0.49019607843137253
2024-10-03,Rim and tyre packages,Rims & Tyres,16,253.5625,0.0625
2024-10-04,Rim and tyre packages,Rims & Tyres,164,206.4451219512195,0.5304878048780488
2024-10-05,Rim and tyre packages,Rims & Tyres,10,193.6,0.0
2024-10-06,Rim and tyre packages,Rims & Tyres,9,346.6666666666667,0.1111111111111111
2024-09-07,Rims,Rims & Tyres,9,510.0,0.0
2024-09-08,Rims,Rims & Tyres,34,282.02941176470586,0.0
2024-09-09,Rims,Rims & Tyres,10,219.1,0.1
2024-09-10,Rims,Rims & Tyres,114,448.9298245614035,0.0
2024-09-11,Rims,Rims & Tyres,10,283.6,0.3
2024-09-12,Rims,Rims & Tyres,30,195.03333333333333,0.06666666666666667
2024-09-13,Rims,Rims & Tyres,11,157.45454545454547,0.0
2024-09-14,Rims,Rims & Tyres,9,392.6666666666667,0.0
2024-09-15,Rims,Rims & Tyres,40,473.225,0.0
2024-09-16,Rims,Rims & Tyres,12,206.33333333333334,0.4166666666666667
2024-09-17,Rims,Rims & Tyres,15,452.0,0.0
2024-09-18,Rims,Rims & Tyres,22,356.1818181818182,0.0
2024-09-19,Rims,Rims & Tyres,9,151.11111111111111,0.6666666666666666
2024-09-20,Rims,Rims & Tyres,88,455.46590909090907,0.06818181818181818
2024-09-21,Rims,Rims & Tyres,45,138.04444444444445,0.0
2024-09-22,Rims,Rims & Tyres,32,327.78125,0.03125
2024-09-23,Rims,Rims & Tyres,28,295.17857142857144,0.14285714285714285
2024-09-24,Rims,Rims & Tyres,43,337.3255813953488,0.023255813953488372
2024-09-25,Rims,Rims & Tyres,24,305.75,0.08333333333333333
2024-09-26,Rims,Rims & Tyres,174,206.98275862068965,0.028735632183908046
2024-09-27,Rims,Rims & Tyres,6,192.33333333333334,0.0
2024-09-28,Rims,Rims & Tyres,54,149.35185185185185,0.37037037037037035
2024-09-29,Rims,Rims & Tyres,29,548.7586206896551,0.10344827586206896
2024-09-30,Rims,Rims & Tyres,12,384.5,0.0
2024-10-01,Rims,Rims & Tyres,25,162.2,0.6
2024-10-02,Rims,Rims & Tyres,118,47.79661016949152,0.8983050847457628
2024-10-03,Rims,Rims & Tyres,117,447.7606837606838,0.03418803418803419
2024-10-04,Rims,Rims & Tyres,279,153.59498207885304,0.45878136200716846
2024-10-05,Rims,Rims & Tyres,30,399.8333333333333,0.16666666666666666
2024-10-06,Rims,Rims & Tyres,24,301.0,0.4583333333333333
2024-09-07,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-08,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-09,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-10,Spare tire,Rims & Tyres,1,300.0,1.0
2024-09-11,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-12,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-13,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-14,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-15,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-16,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-17,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-18,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-19,Spare tire,Rims & Tyres,0,300.0,1.0
2024-09-20,Spare tire,Rims & Tyres,1,40.0,0.0
2024-09-21,Spare tire,Rims & Tyres,3,250.0,0.0
2024-09-22,Spare tire,Rims & Tyres,1,26.0,0.0
2024-09-23,Spare tire,Rims & Tyres,1,150.0,0.0
2024-09-24,Spare tire,Rims & Tyres,0,150.0,0.0
2024-09-25,Spare tire,Rims & Tyres,0,150.0,0.0
2024-09-26,Spare tire,Rims & Tyres,2,125.0,0.0
2024-09-27,Spare tire,Rims & Tyres,2,105.0,0.5
2024-09-28,Spare tire,Rims & Tyres,0,105.0,0.5
2024-09-29,Spare tire,Rims & Tyres,2,125.0,0.5
2024-09-30,Spare tire,Rims & Tyres,3,80.0,0.0
2024-10-01,Spare tire,Rims & Tyres,1,250.0,1.0
2024-10-02,Spare tire,Rims & Tyres,3,46.666666666666664,0.0
2024-10-03,Spare tire,Rims & Tyres,3,300.0,0.0
2024-10-04,Spare tire,Rims & Tyres,2,75.0,0.5
2024-10-05,Spare tire,Rims & Tyres,0,75.0,0.5
2024-10-06,Spare tire,Rims & Tyres,0,75.0,0.5
2024-09-07,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-08,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-09,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-10,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-11,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-12,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-13,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-14,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-15,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-16,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-17,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-18,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-19,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-20,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-21,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-22,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-23,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-24,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-25,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-26,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-27,Steering mechanism (GE),Auto parts,1,100.0,0.0
2024-09-28,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-29,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-30,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-10-01,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-10-02,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-10-03,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-10-04,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-10-05,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-10-06,Steering mechanism (GE),Auto parts,0,100.0,0.0
2024-09-07,Suspension & Steering,Auto parts,84,120.83333333333333,0.17857142857142858
2024-09-08,Suspension & Steering,Auto parts,368,55.02173913043478,0.6114130434782609
2024-09-09,Suspension & Steering,Auto parts,424,119.10141509433963,0.6462264150943396
2024-09-10,Suspension & Steering,Auto parts,311,128.80064308681673,0.5434083601286174
2024-09-11,Suspension & Steering,Auto parts,175,118.88571428571429,0.4857142857142857
2024-09-12,Suspension & Steering,Auto parts,165,155.87272727272727,0.21818181818181817
2024-09-13,Suspension & Steering,Auto parts,223,93.69058295964126,0.852017937219731
2024-09-14,Suspension & Steering,Auto parts,81,141.5679012345679,0.5925925925925926
2024-09-15,Suspension & Steering,Auto parts,98,127.8061224489796,0.3673469387755102
2024-09-16,Suspension & Steering,Auto parts,314,121.5859872611465,0.7738853503184714
2024-09-17,Suspension & Steering,Auto parts,288,124.15972222222223,0.6597222222222222
2024-09-18,Suspension & Steering,Auto parts,209,92.9377990430622,0.5645933014354066
2024-09-19,Suspension & Steering,Auto parts,314,49.71656050955414,0.7898089171974523
2024-09-20,Suspension & Steering,Auto parts,244,114.99180327868852,0.680327868852459
2024-09-21,Suspension & Steering,Auto parts,144,105.67361111111111,0.4375
2024-09-22,Suspension & Steering,Auto parts,244,46.032786885245905,0.7827868852459017
2024-09-23,Suspension & Steering,Auto parts,400,124.375,0.615
2024-09-24,Suspension & Steering,Auto parts,226,114.87610619469027,0.584070796460177
2024-09-25,Suspension & Steering,Auto parts,275,99.52,0.7236363636363636
2024-09-26,Suspension & Steering,Auto parts,286,144.25524475524475,0.8356643356643356
2024-09-27,Suspension & Steering,Auto parts,656,165.0701219512195,0.8628048780487805
2024-09-28,Suspension & Steering,Auto parts,299,127.17056856187291,0.7324414715719063
2024-09-29,Suspension & Steering,Auto parts,323,119.42724458204334,0.8513931888544891
2024-09-30,Suspension & Steering,Auto parts,455,94.87252747252747,0.6461538461538462
2024-10-01,Suspension & Steering,Auto parts,420,110.93333333333334,0.7047619047619048
2024-10-02,Suspension & Steering,Auto parts,1086,88.43001841620627,0.848987108655617
2024-10-03,Suspension & Steering,Auto parts,1333,398.08177044261066,0.5266316579144786
2024-10-04,Suspension & Steering,Auto parts,859,97.104772991851,0.8847497089639115
2024-10-05,Suspension & Steering,Auto parts,674,97.81305637982196,0.7818991097922848
2024-10-06,Suspension & Steering,Auto parts,683,102.26500732064422,0.787701317715959
2024-09-07,Tyres,Rims & Tyres,14,161.42857142857142,0.0
2024-09-08,Tyres,Rims & Tyres,82,244.32926829268294,0.6829268292682927
2024-09-09,Tyres,Rims & Tyres,343,254.77551020408163,0.9300291545189504
2024-09-10,Tyres,Rims & Tyres,161,128.8447204968944,0.39751552795031053
2024-09-11,Tyres,Rims & Tyres,40,212.475,0.575
2024-09-12,Tyres,Rims & Tyres,143,292.4475524475524,0.4825174825174825
2024-09-13,Tyres,Rims & Tyres,37,189.72972972972974,0.7027027027027027
2024-09-14,Tyres,Rims & Tyres,57,141.5438596491228,0.5614035087719298
2024-09-15,Tyres,Rims & Tyres,38,122.05263157894737,0.02631578947368421
2024-09-16,Tyres,Rims & Tyres,183,133.18032786885246,0.9672131147540983
2024-09-17,Tyres,Rims & Tyres,53,287.49056603773585,0.8679245283018868
2024-09-18,Tyres,Rims & Tyres,53,166.1509433962264,0.8679245283018868
2024-09-19,Tyres,Rims & Tyres,5,380.0,0.0
2024-09-20,Tyres,Rims & Tyres,31,275.16129032258067,0.8709677419354839
2024-09-21,Tyres,Rims & Tyres,43,238.7906976744186,0.7674418604651163
2024-09-22,Tyres,Rims & Tyres,204,172.7843137254902,0.05392156862745098
2024-09-23,Tyres,Rims & Tyres,82,230.9390243902439,0.7560975609756098
2024-09-24,Tyres,Rims & Tyres,83,154.66265060240963,0.7108433734939759
2024-09-25,Tyres,Rims & Tyres,218,234.94495412844037,0.8256880733944955
2024-09-26,Tyres,Rims & Tyres,37,210.40540540540542,0.40540540540540543
2024-09-27,Tyres,Rims & Tyres,78,130.10256410256412,0.038461538461538464
2024-09-28,Tyres,Rims & Tyres,215,208.69302325581396,0.18604651162790697
2024-09-29,Tyres,Rims & Tyres,122,226.24590163934425,0.9344262295081968
2024-09-30,Tyres,Rims & Tyres,174,194.02298850574712,0.47701149425287354
2024-10-01,Tyres,Rims & Tyres,135,154.94814814814814,0.4962962962962963
2024-10-02,Tyres,Rims & Tyres,910,234.92747252747253,0.9373626373626374
2024-10-03,Tyres,Rims & Tyres,136,201.3235294117647,0.8161764705882353
2024-10-04,Tyres,Rims & Tyres,518,232.63706563706563,0.9536679536679536
2024-10-05,Tyres,Rims & Tyres,307,190.6026058631922,0.7947882736156352
2024-10-06,Tyres,Rims & Tyres,156,187.8846153846154,0.23076923076923078
2024-09-07,interior,Auto parts,47,113.53191489361703,0.10638297872340426
2024-09-08,interior,Auto parts,67,98.70149253731343,0.26865671641791045
2024-09-09,interior,Auto parts,96,118.86458333333333,0.17708333333333334
2024-09-10,interior,Auto parts,82,208.0731707317073,0.10975609756097561
2024-09-11,interior,Auto parts,90,133.23333333333332,0.37777777777777777
2024-09-12,interior,Auto parts,76,151.42105263157896,0.2236842105263158
2024-09-13,interior,Auto parts,87,127.37931034482759,0.13793103448275862
2024-09-14,interior,Auto parts,28,151.53571428571428,0.21428571428571427
2024-09-15,interior,Auto parts,39,176.23076923076923,0.05128205128205128
2024-09-16,interior,Auto parts,80,138.7875,0.1875
2024-09-17,interior,Auto parts,48,132.625,0.3541666666666667
2024-09-18,interior,Auto parts,54,182.25925925925927,0.2222222222222222
2024-09-19,interior,Auto parts,64,172.890625,0.328125
2024-09-20,interior,Auto parts,100,181.1,0.36
2024-09-21,interior,Auto parts,76,118.36842105263158,0.17105263157894737
2024-09-22,interior,Auto parts,41,136.97560975609755,0.04878048780487805
2024-09-23,interior,Auto parts,104,150.25,0.21153846153846154
2024-09-24,interior,Auto parts,67,173.0,0.3582089552238806
2024-09-25,interior,Auto parts,70,133.4142857142857,0.42857142857142855
2024-09-26,interior,Auto parts,287,288.68989547038325,0.6027874564459931
2024-09-27,interior,Auto parts,151,135.98013245033113,0.26490066225165565
2024-09-28,interior,Auto parts,111,137.45045045045046,0.26126126126126126
2024-09-29,interior,Auto parts,45,156.42222222222222,0.15555555555555556
2024-09-30,interior,Auto parts,124,144.2983870967742,0.43548387096774194
2024-10-01,interior,Auto parts,201,138.27860696517413,0.32338308457711445
2024-10-02,interior,Auto parts,128,173.3125,0.484375
2024-10-03,interior,Auto parts,182,197.34065934065933,0.4835164835164835
2024-10-04,interior,Auto parts,151,157.23841059602648,0.4768211920529801
2024-10-05,interior,Auto parts,174,160.94252873563218,0.47126436781609193
2024-10-06,interior,Auto parts,96,153.3125,0.59375
